Id,SalePrice
2401,115440.868094
2402,130927.406587
2403,147504.219918
2404,145171.607851
2405,151742.417584
2406,141696.191685
2407,122316.71129
2408,136555.38014
2409,122368.135828
2410,166560.500991
2411,125398.583232
2412,151943.951307
2413,126646.763357
2414,142444.37765
2415,140246.467622
2416,129741.816147
2417,110689.854798
2418,129195.647015
2419,119182.790948
2420,122949.102781
2421,139464.406301
2422,126892.86436
2423,132355.941235
2424,156778.574316
2425,202207.945324
2426,133761.067539
2427,122764.928657
2428,193096.991931
2429,111232.597745
2430,130800.968886
2431,128778.114909
2432,140983.876618
2433,136286.402081
2434,138281.056993
2435,148414.173625
2436,93706.702403
2437,101757.960755
2438,124224.660309
2439,103267.99106
2440,118934.441036
2441,110273.90612
2442,102244.835286
2443,120604.239932
2444,112055.880233
2445,70796.5034005
2446,110782.364268
2447,192369.168969
2448,141422.073125
2449,107389.788893
2450,149345.407595
2451,117576.210548
2452,224413.355098
2453,90666.5465152
2454,114483.485287
2455,118254.654522
2456,130898.935146
2457,126530.625534
2458,110006.996836
2459,94604.3757208
2460,140789.755537
2461,97113.615607
2462,125557.652403
2463,116468.263157
2464,168725.187904
2465,115903.757831
2466,108784.960547
2467,149726.367997
2468,88433.8311529
2469,91564.9375601
2470,207371.084112
2471,222689.038686
2472,172636.605898
2473,124876.599467
2474,115206.649439
2475,236281.699451
2476,107041.521593
2477,127376.644328
2478,171285.355171
2479,130289.029857
2480,155983.919218
2481,125891.592024
2482,129272.581899
2483,111232.597745
2484,115158.107784
2485,116304.116132
2486,156433.634332
2487,218334.370466
2488,159810.021248
2489,152817.388087
2490,153563.333007
2491,85073.4391899
2492,175729.070357
2493,152145.866097
2494,165699.895816
2495,100466.981713
2496,244067.714023
2497,145968.861965
2498,109744.449397
2499,104451.035314
2500,123332.591982
2501,146520.492955
2502,152128.362467
2503,99621.1062343
2504,195722.546671
2505,237246.078161
2506,250049.669522
2507,307863.100954
2508,250049.669522
2509,215284.57434
2510,232250.780724
2511,184795.646745
2512,209120.073926
2513,210602.620694
2514,224700.75344
2515,149146.446167
2516,162205.237306
2517,138801.303646
2518,156567.071286
2519,220186.76206
2520,210967.387763
2521,197624.408601
2522,222401.268869
2523,129364.760743
2524,142097.769781
2525,143130.979414
2526,136376.334034
2527,116639.879247
2528,128955.042892
2529,137973.128249
2530,123554.825645
2531,244815.85989
2532,222432.118166
2533,197795.228886
2534,223230.622849
2535,333232.633579
2536,246512.118294
2537,241541.346005
2538,179408.20943
2539,192831.656163
2540,172356.482729
2541,180080.725755
2542,153198.75392
2543,128487.648495
2544,116544.412031
2545,131320.114276
2546,127096.43752
2547,141608.278357
2548,137753.604549
2549,166635.23925
2550,269173.695328
2551,138710.214024
2552,124779.751436
2553,90761.4051518
2554,110982.200805
2555,113541.855182
2556,113252.624905
2557,117405.694072
2558,143851.783631
2559,140764.828959
2560,126845.293527
2561,132567.209743
2562,116345.510668
2563,136129.912122
2564,184571.515691
2565,139305.593167
2566,133952.160762
2567,126079.828692
2568,188783.375309
2569,179475.982606
2570,125973.296082
2571,162620.956016
2572,191077.616946
2573,219200.680757
2574,287625.151286
2575,126005.916449
2576,130339.827888
2577,168568.523417
2578,86475.3931663
2579,65799.3235799
2580,137048.217961
2581,122452.67268
2582,117739.339677
2583,268380.781739
2584,156389.263112
2585,184966.815987
2586,222649.636205
2587,211398.13211
2588,156483.934272
2589,146366.418663
2590,206381.006874
2591,195806.053072
2592,215078.724908
2593,234856.675544
2594,166027.952423
2595,211246.324225
2596,328397.73544
2597,175775.492443
2598,261537.93971
2599,320833.549228
2600,207361.827213
2601,146321.422253
2602,85648.8006259
2603,95991.9646423
2604,87071.1720121
2605,79332.3632814
2606,143372.684003
2607,160465.638358
2608,192631.917106
2609,150093.92859
2610,112728.451154
2611,160877.66644
2612,157707.994739
2613,124379.1669
2614,127244.858108
2615,140454.290945
2616,134761.068821
2617,184302.605616
2618,228401.088702
2619,207847.560847
2620,189368.31456
2621,185420.09123
2622,190825.964312
2623,258082.322929
2624,299594.589656
2625,290690.144451
2626,163643.836623
2627,182494.665527
2628,453229.147619
2629,587156.552887
2630,343645.428395
2631,448374.083463
2632,450224.563597
2633,309659.478211
2634,409713.988586
2635,150183.474812
2636,190857.270206
2637,181151.060452
2638,275032.037101
2639,186972.45591
2640,148282.770848
2641,107131.769022
2642,191220.681843
2643,100247.973434
2644,131267.337042
2645,94715.8373162
2646,94715.8373162
2647,105859.840183
2648,138029.638269
2649,138967.487413
2650,143318.468481
2651,142367.107555
2652,426867.332412
2653,236394.391765
2654,233466.733671
2655,381606.244929
2656,321730.155549
2657,344053.641507
2658,274334.305535
2659,308851.034215
2660,338360.351888
2661,359522.438153
2662,351904.686779
2663,270542.072406
2664,274462.96905
2665,330045.063031
2666,287565.230419
2667,168588.546957
2668,187756.71148
2669,167639.430408
2670,293527.964896
2671,186723.501847
2672,180654.621084
2673,214621.653244
2674,212407.598575
2675,161191.765561
2676,188876.777586
2677,201066.82984
2678,265125.702015
2679,283614.322423
2680,284116.632783
2681,429226.432469
2682,368579.709541
2683,466790.133474
2684,310691.904308
2685,384684.665819
2686,245038.942994
2687,313412.240177
2688,222578.539916
2689,213261.159042
2690,467332.196178
2691,180821.587045
2692,131029.947952
2693,192403.130204
2694,144326.692824
2695,198526.063223
2696,189517.361752
2697,180540.016335
2698,191894.058701
2699,175506.462234
2700,149281.471245
2701,151578.043035
2702,115158.107784
2703,136329.391798
2704,154601.227339
2705,122732.195697
2706,111578.96801
2707,123273.597425
2708,136967.576259
2709,115509.68193
2710,123699.984062
2711,271556.786721
2712,386575.058201
2713,168844.369319
2714,154462.860756
2715,159044.098053
2716,154762.281574
2717,188297.754499
2718,220284.188105
2719,153876.641011
2720,180012.35288
2721,141412.461856
2722,140827.82525
2723,155212.094748
2724,123531.984427
2725,140248.806662
2726,137524.656417
2727,174675.265685
2728,160615.541379
2729,150409.267223
2730,137218.927413
2731,125619.265779
2732,109143.777868
2733,161293.02601
2734,150026.256645
2735,133641.84013
2736,128580.551891
2737,116880.718787
2738,140246.467622
2739,160644.59569
2740,121492.672843
2741,138930.742295
2742,142363.99761
2743,139252.575802
2744,149591.161268
2745,142757.092022
2746,140047.137484
2747,146197.501452
2748,118672.377135
2749,124733.193694
2750,123916.92684
2751,134543.533989
2752,243608.37075
2753,161821.247414
2754,215399.967523
2755,121675.460331
2756,89836.2743012
2757,73049.1735024
2758,77430.733449
2759,160136.485063
2760,121478.062665
2761,144459.82588
2762,146782.098504
2763,192841.902101
2764,157038.822694
2765,288050.253907
2766,125432.957204
2767,94532.6230548
2768,129958.749898
2769,133002.815612
2770,160991.115974
2771,116270.63708
2772,121983.801889
2773,131035.540812
2774,134758.4255
2775,121431.890465
2776,133891.723783
2777,133866.582406
2778,130059.712224
2779,106803.629701
2780,104237.528536
2781,91635.4982312
2782,82109.0132275
2783,86670.2903116
2784,121456.593303
2785,115115.97667
2786,67244.5050044
2787,125573.75725
2788,72628.8654938
2789,195182.078851
2790,88527.4224326
2791,114291.003719
2792,70078.1489328
2793,165963.708568
2794,97356.8636017
2795,102431.855317
2796,98692.7462183
2797,209900.46263
2798,112067.052017
2799,101262.495776
2800,76406.3320194
2801,114874.219629
2802,141716.546127
2803,153847.92641
2804,144367.272458
2805,92333.2526469
2806,93280.7756333
2807,173855.526525
2808,149221.993051
2809,127219.431278
2810,134093.682115
2811,154294.952725
2812,143229.689087
2813,137436.288496
2814,150815.470881
2815,113903.788825
2816,223711.571147
2817,134894.038874
2818,128277.503009
2819,152310.741081
2820,133008.368621
2821,116059.333767
2822,196781.011962
2823,255244.544018
2824,186065.882112
2825,150579.187526
2826,130859.51659
2827,148752.708481
2828,226055.336635
2829,176361.895922
2830,218680.824217
2831,190931.342466
2832,239799.086606
2833,283718.720413
2834,196642.239452
2835,207487.073059
2836,197133.534811
2837,177554.429307
2838,153276.178254
2839,182878.341633
2840,204282.00431
2841,206567.004418
2842,218954.567788
2843,141523.002303
2844,148375.969497
2845,116270.63708
2846,206826.074658
2847,204977.384394
2848,239491.905299
2849,196965.890498
2850,296139.777596
2851,230225.439056
2852,249458.628522
2853,237602.901983
2854,139944.747457
2855,214576.05962
2856,201647.885793
2857,196100.325179
2858,225005.234754
2859,111415.820059
2860,128029.684226
2861,146583.804965
2862,196508.989726
2863,128124.915264
2864,252436.638299
2865,138710.214024
2866,153640.644364
2867,85387.4119537
2868,121825.159037
2869,115720.020688
2870,149169.718974
2871,103658.974861
2872,55685.2171622
2873,109108.572628
2874,142420.073628
2875,122301.81534
2876,165481.736228
2877,130934.777463
2878,160195.679549
2879,146029.615284
2880,110485.398975
2881,149554.713271
2882,144903.360956
2883,173735.743247
2884,188468.574532
2885,172902.168764
2886,191828.895193
2887,113441.414077
2888,126690.6361
2889,63812.9281918
2890,79962.2821691
2891,139331.454778
2892,62007.7107789
2893,110225.047396
2894,57280.8300211
2895,303052.226514
2896,265536.483306
2897,186793.461053
2898,150205.125775
2899,217588.594839
2900,147153.205297
2901,216989.686257
2902,194648.468231
2903,341588.268536
2904,371737.973725
2905,126141.624167
2906,229256.813853
2907,96043.8748801
2908,138811.777474
2909,148537.42955
2910,89368.8437309
2911,85648.8006259
2912,135045.862166
2913,89929.4438558
2914,76893.1703372
2915,74679.1156678
2916,85648.8006259
2917,166919.234516
2918,110297.335486
2919,255595.416301
